prompt,user_query,gold_label,predicted_label,match
"Classify a banking-related user query into a single given intent.

User query:
Can I change my PIN at any ATM?
",Can I change my PIN at any ATM?,change_pin,atm_support,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I topped up my account but the app failed to process it.
",I topped up my account but the app failed to process it.,top_up_failed,top_up_failed,TRUE
"Classify a banking-related user query into a single given intent.

User query:
A fee came along with me paying with card
",A fee came along with me paying with card,card_payment_fee_charged,card_payment_fee_charged,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Where is my virtual card?
",Where is my virtual card?,getting_virtual_card,getting_virtual_card,TRUE
"Classify a banking-related user query into a single given intent.

User query:
The bank charged me fees for withdrawing cash!
",The bank charged me fees for withdrawing cash!,cash_withdrawal_charge,cash_withdrawal_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
how much for topping up by card?
",how much for topping up by card?,top_up_by_card_charge,top_up_by_card_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How do I close my account?
",How do I close my account?,terminate_account,close_account,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Do you hold money and if so, what currencies do you accept?
","Do you hold money and if so, what currencies do you accept?",fiat_currency_support,supported_cards_and_currencies,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I cannot get my google pay to work.
",I cannot get my google pay to work.,apple_pay_or_google_pay,apple_pay_or_google_pay,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I was checking my statement and I think one of my card payments has reverted
",I was checking my statement and I think one of my card payments has reverted,reverted_card_payment?,reverted_card_payment,FALSE
"Classify a banking-related user query into a single given intent.

User query:
There was an extra fee when I paid with my card, why was i charged this extra fee?
","There was an extra fee when I paid with my card, why was i charged this extra fee?",card_payment_fee_charged,card_payment_fee_charged,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Why would my payment for my card show as pending?
",Why would my payment for my card show as pending?,pending_card_payment,pending_card_payment,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How can I close my account?
",How can I close my account?,terminate_account,close_account,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Why did my top-up not work?
",Why did my top-up not work?,top_up_failed,top_up_failed,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I'm interested in holding and exchange for flat currencies, what do you support?
","I'm interested in holding and exchange for flat currencies, what do you support?",fiat_currency_support,fiat_currency_support,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I haven't received the cash from the check I deposited.
",I haven't received the cash from the check I deposited.,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How much do I have to pay if I want to transfer money?
",How much do I have to pay if I want to transfer money?,transfer_fee_charged,charged_fee,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Need help with a stolen card.
",Need help with a stolen card.,lost_or_stolen_card,lost_or_stolen_card,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I topped up my account but the money isn't there now.
",I topped up my account but the money isn't there now.,topping_up_by_card,top_up_reverted,FALSE
"Classify a banking-related user query into a single given intent.

User query:
When do i activate auto top-up?
",When do i activate auto top-up?,automatic_top_up,automatic_top_up,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I'm trying to purchase a flat but i need my first payment for my mortgage to go through first. I keep getting an error. I'm not sure what is going on but i need help making this transfer.
",I'm trying to purchase a flat but i need my first payment for my mortgage to go through first. I keep getting an error. I'm not sure what is going on but i need help making this transfer.,failed_transfer,declined_transfer,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I can't find the auto-top up option.
",I can't find the auto-top up option.,automatic_top_up,automatic_top_up,TRUE
"Classify a banking-related user query into a single given intent.

User query:
There seems to be an additional charge of £1 on my statement, what is the reason for this?
","There seems to be an additional charge of £1 on my statement, what is the reason for this?",extra_charge_on_statement,extra_charge_on_statement,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Why is there a €1 charge on my statement?
",Why is there a €1 charge on my statement?,extra_charge_on_statement,extra_charge_on_statement,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I don't think the exchange rate was right.
",I don't think the exchange rate was right.,wrong_exchange_rate_for_cash_withdrawal,charged_exchange_rate_wrong,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I was charged twice for a restaurant, can you take the second charge off?
","I was charged twice for a restaurant, can you take the second charge off?",transaction_charged_twice,chargeback,FALSE
"Classify a banking-related user query into a single given intent.

User query:
the product is not working, can I get a refund?
","the product is not working, can I get a refund?",request_refund,chargeback,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Tell me if there is a limit to top-up.
",Tell me if there is a limit to top-up.,top_up_limits,top_up_limits,TRUE
"Classify a banking-related user query into a single given intent.

User query:
What are the age requirements for service?
",What are the age requirements for service?,age_limit,age_limit,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I need my card as quick as possible
",I need my card as quick as possible,card_delivery_estimate,card_delivery_estimate,TRUE
